group_id,product_id,product_name
231,67e54d386293190bc2b97284,"Laptop Asus Gaming Vivobook K3605ZU i5 12500H/16GB/512GB/6GB RTX4050/144Hz/Win11 (RP296W)"
232,67e54d386293190bc2b97285,"Laptop Lenovo ThinkBook 16 G6 i5 13420H/16GB/512GB/Win11 (21KH00Q0VN)"
233,67e54d386293190bc2b97286,"Laptop MSI Gaming Katana 15 B13VFK i7 13620H/16GB/1TB/8GB RTX4060/144Hz/Balo/Win11 (676VN)"
234,67e54d396293190bc2b97287,"Laptop Dell Vostro 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (V3520-i5U165W11GRU)"
235,67e54d396293190bc2b97288,"Laptop Lenovo ThinkPad E14 Gen 6 Ultra 5 125U/32GB/1TB/Win11 (21M7004LVN)"
236,67e54d396293190bc2b97289,"Laptop HP Pavilion 15 eg2082TU i5 1240P/8GB/512GB/Win11 (7C0Q5PA)"
237,67e54d396293190bc2b9728a,"Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Win11 (9J0B4PT)"
238,67e54d396293190bc2b9728b,"Laptop HP Probook 450 G10 i5 1335U/16GB/512GB/Win11 (873D1PA)"
239,67e54d3a6293190bc2b9728c,"Laptop Lenovo Ideapad Slim 5 14IMH9 Ultra 7 155H/32GB/512GB/Win11 (83DA001YVN)"
240,67e54d3a6293190bc2b9728d,"Laptop Dell Inspiron 15 3520 i7 1255U/16GB/512GB/120Hz/OfficeHS/Win11 (71053682)"
241,67e54d3a6293190bc2b9728e,"Laptop Dell Inspiron 15 3520 i7 1255U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (25P2315)"
242,67e54d3a6293190bc2b9728f,"Laptop Dell Vostro 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (5M2TT2)"
243,67e54d3a6293190bc2b97290,"Laptop HP Envy X360 14 fa0050AU R5 8640HS/16GB/512GB/Touch/Pen/Win11 (A29H8PA)"
244,67e54d3a6293190bc2b97291,"Laptop Acer Swift Lite 14 AI SFL14 51M 56HS Ultra 5 125U/16GB/512GB/Win11 (NX.J1HSV.002)"
245,67e54d3a6293190bc2b97292,"Laptop Acer Aspire Lite 15 51M 55NB i5 1155G7/8GB/512GB/Win11 (NX.KRSSV.001)"
246,67e54d3b6293190bc2b97293,"Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003)"
247,67e54d3b6293190bc2b97294,"Laptop Asus Vivobook 16 X1605VA i5 13420H/16GB/512GB/OfficeHS24+365/Win11 (MB1876WS)"
248,67e54d3b6293190bc2b97295,"Laptop MSI Gaming Stealth 14 AI Studio A1VFG Ultra 7 155H/32GB/1TB/8GB RTX4060/120Hz/Balo/Tai nghe/Móc chìa khóa/Chuột/Lót chuột/Win11 (085VN)"
249,67e54d3b6293190bc2b97296,"Laptop HP Probook 450 G10 i5 1335U/16GB/512GB/Win11 (9H1N5PT)"
250,67e54d3b6293190bc2b97297,"Laptop MSI Gaming Sword 16 HX B14VFKG i7 14700HX/16GB/1TB/8GB RTX4060/240Hz/Balo/Win11 (045VN)"
251,67e54d3b6293190bc2b97298,"Laptop Asus Zenbook 14 OLED UX3405MA Ultra 9 185H/32GB/1TB/120Hz/Túi/Win11 (PP475W)"
252,67e54d3b6293190bc2b97299,"Laptop Lenovo ThinkPad E14 Gen 6 Ultra 7 155U/16GB/512GB/Win11 (21M7004UVN)"
253,67e54d3c6293190bc2b9729a,"Laptop Dell Inspiron 14 5440 Core 7 150U/16GB/1TB/OfficeHS/Win11 (7FN5J)"
254,67e54d3c6293190bc2b9729b,"Laptop Dell Inspiron 15 3530 i7 1355U/16GB/1TB/120Hz/OfficeHS/Win11 (P16WD)"
255,67e54d3c6293190bc2b9729c,"Laptop Asus TUF Gaming F15 FX507VU i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP186W)"
256,67e54d3c6293190bc2b9729d,"Laptop HP Pavilion 15 eg3095TU i5 1335U/8GB/512GB/Win11 (8C5L6PA)"
257,67e54d3c6293190bc2b9729e,"Laptop HP Envy x360 14 fc0094TU Ultra 5 125U/16GB/512GB/Touch/Pen/Win11 (A19C4PA)"
258,67e54d3c6293190bc2b9729f,"Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/512GB/Win11 (83DA001NVN)"
259,67e54d3c6293190bc2b972a0,"Laptop Lenovo Gaming LOQ 15IRX9 i7 13650HX/24GB/512GB/6GB RTX4050/144Hz/Win11 (83DV00UGVN)"
260,67e54d3d6293190bc2b972a1,"Laptop Acer Gaming Nitro V ANV15 51 53NE i5 13420H/16GB/512GB/4GB RTX2050/144Hz/Win11 (NH.QNASV.002)"
261,67e54d3d6293190bc2b972a2,"Laptop MSI Prestige 14 AI Studio C1VEG Ultra 7 155H/32GB/1TB/6GB RTX4050/Túi/Win11 (056VN)"
262,67e54d3d6293190bc2b972a3,"Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (i5U085W11BLU)"
263,67e54d3d6293190bc2b972a4,"Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/Office365/KYHD/Win11 (N5I7301W1)"
264,67e54d3d6293190bc2b972a5,"Laptop MSI Gaming Bravo 15 B7ED R5 7535HS/16GB/512GB/4GB RX6550M/144Hz/Win11 (010VN)"
265,67e54d3d6293190bc2b972a6,"Laptop Lenovo ThinkPad E16 Ultra 7 155H/32GB/1TB/Win11 (21MA004PVN)"
266,67e54d3d6293190bc2b972a7,"Laptop HP Gaming VICTUS 16 s0173AX R5 7640HS/16GB/512GB/6GB RTX3050/144Hz/Win11 (A9LG9PA)"
267,67e54d3e6293190bc2b972a8,"Laptop Acer Swift Go 14 AI SFG14 73 53X7 Ultra 5 125H/16GB/512GB/Win11 (NX.KSLSV.001)"
268,67e54d3e6293190bc2b972a9,"Laptop Acer Aspire 5 A515 58M 79R7 i7 13620H/16GB/512GB/Win11 (NX.KQ8SV.007)"
269,67e54d3e6293190bc2b972aa,"Laptop Asus Vivobook 15 OLED A1505VA i9 13900H/16GB/1TB/Win11 (L1386W)"
270,67e54d3e6293190bc2b972ab,"Laptop Asus ROG Strix G16 G614JV i7 13650HX/32GB/1TB/8GB RTX4060/165Hz/Win11 (N3515W)"
271,67e54d3e6293190bc2b972ac,"Laptop MSI Prestige 13 AI Evo A1MG Ultra 7 155H/32GB/1TB/Balo/Chuột/Win11 (062VN)"
272,67e54d3e6293190bc2b972ad,"Laptop Lenovo V15 G4 IRU i5 1335U/16GB/512GB/Win11 (83A1000LVN)"
273,67e54d3e6293190bc2b972ae,"Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/OfficeHS/Win11 (N5640-C7U161W11IBU)"
274,67e54d3f6293190bc2b972af,"Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (71026454)"
275,67e54d3f6293190bc2b972b0,"Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/16GB/1TB/4GB RTX3050/144Hz/Win11 (HN229W)"
276,67e54d3f6293190bc2b972b1,"Laptop Asus Vivobook 15 X1504VA i3 1315U/8GB/512GB/Win11 (NJ1634W)"
277,67e54d3f6293190bc2b972b2,"Laptop Acer Gaming Nitro V ANV15 51 55CA i5 13420H/16GB/512GB/6GB RTX4050/144Hz/Win11 (NH.QN8SV.004)"
278,67e54d3f6293190bc2b972b3,"Laptop MSI Gaming Cyborg 14 A13VE i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (090VN)"
279,67e54d3f6293190bc2b972b4,"Laptop Lenovo Gaming Legion 5 16IRX9 i7 14650HX/16GB/1TB/8GB RTX4060/165Hz/Win11 (83DG0051VN)"
280,67e54d3f6293190bc2b972b5,"Laptop Lenovo ThinkBook 14 G7 Ultra 7 155U/32GB/1TB/Win11 (21MR0070VN)"
281,67e54d406293190bc2b972b6,"Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9 14900HX/32GB/1TB/8GB RTX4060/240Hz/Win11 (83DF0047VN)"
282,67e54d406293190bc2b972b7,"Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/32GB/1TB/6GB RTX4050/120Hz/OfficeHS/Win11 (83E2005DVN)"
283,67e54d406293190bc2b972b8,"Laptop HP Elitebook 630 G11 Ultra 7 155U/16GB/512GB/Win11 (A7LC5PT)"
284,67e54d406293190bc2b972b9,"Laptop Lenovo V14 Core 5 120U/16GB/512GB/Win11 (83HD0001VN)"
285,67e54d406293190bc2b972ba,"Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71027003)"
286,67e54d406293190bc2b972bb,"Laptop Asus TUF Gaming F15 FX507ZC4 i7 12700H/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN181W)"
287,67e54d406293190bc2b972bc,"Laptop Lenovo ThinkBook 16 G7 Ultra 7 155U/32GB/1TB/Win11 (21MS007HVN)"
288,67e54d416293190bc2b972bd,"Laptop Acer Aspire 5 A514 54 5127 i5 1135G7/8GB/512GB/Win11 (NX.A28SV.007)"
289,67e54d416293190bc2b972be,"Laptop Acer Nitro V 16 ProPanel ANV16 41 R6ZY R5 8645HS/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QP2SV.002)"
290,67e54d416293190bc2b972bf,"Laptop HP Pavilion 15 eg3094TU i5 1335U/8GB/512GB/Win11 (8C5L5PA)"
291,67e54d416293190bc2b972c0,"Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/2GB MX570A/OfficeHS/Win11 (KHPF5)"
292,67e54d416293190bc2b972c1,"Laptop Acer Gaming Nitro 5 Tiger AN515 58 773Y i7 12700H/8GB/512GB/4GB RTX3050Ti/144Hz/Win11 (NH.QFKSV.001)"
293,67e54d416293190bc2b972c2,"Laptop MSI Gaming Cyborg 15 AI A1VEK Ultra 7 155H/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (053VN)"
294,67e54d416293190bc2b972c3,"Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (P16WD2)"
295,67e54d426293190bc2b972c4,"Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043883)"
296,67e54d426293190bc2b972c5,"Laptop Asus Vivobook 15 X1504VA i7 1355U/16GB/512GB/Win11 (NJ023W)"
297,67e54d426293190bc2b972c6,"Laptop Asus Vivobook S 16 OLED S5606MA Ultra 5 125H/16GB/512GB/120Hz/Win11 (MX050W)"
298,67e54d426293190bc2b972c7,"Laptop Dell Inspiron 15 3530 i7 1355U/16GB/1TB/120Hz/OfficeHS/Win11 (N3530-i7U161W11BLU-FP)"
299,67e54d426293190bc2b972c8,"Laptop Lenovo Yoga Slim 7 14IMH9 Ultra 7 155H/32GB/1TB/OfficeHS/Win11 (83CV001VVN)"
300,67e54d426293190bc2b972c9,"Laptop Acer Gaming Nitro V ANV15 51 57B2 i5 13420H/8GB/512GB/6GB RTX4050/144Hz/Win11 (NH.QN8SV.001)"
301,67e54d436293190bc2b972ca,"Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (9H1N9PT)"
302,67e54d436293190bc2b972cb,"Laptop Acer Aspire 3 A315 58 529V i5 1135G7/8GB/256GB/Win11 (NX.ADDSV.00N)"
303,67e54d436293190bc2b972cc,"Laptop Lenovo Gaming LOQ 15ARP9 R7 7435HS/24GB/512GB/8GB RTX4060/144Hz/Win11 (83JC003YVN)"
304,67e54d436293190bc2b972cd,"Laptop MSI Gaming Katana A15 AI B8VF R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Balo/Win11 (419VN)"
305,67e54d436293190bc2b972ce,"Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9 14900HX/32GB/1TB/8GB RTX4070/240Hz/Win11 (83DF0046VN)"
306,67e54d446293190bc2b972cf,"Laptop Lenovo ThinkPad E14 Ultra 7 155H/32GB/1TB/Win11 (21M70051VN)"
307,67e54d446293190bc2b972d0,"Laptop Asus Vivobook S 14 S5406SA Ultra 5 226V/16GB/512GB/120Hz/OfficeHS/Win11 (PP060WS)"
308,67e54d446293190bc2b972d1,"Laptop Dell Vostro 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (i5U165W11GRU)"
309,67e54d446293190bc2b972d2,"Laptop HP Envy x360 14 fc0162TU Ultra 5 125U/16GB/512GB/Touch/Pen/OfficeHS/Win11 (AY8X1PA)"
310,67e54d446293190bc2b972d3,"Laptop Asus Zenbook 14 OLED UX3405MA Ultra 7 155H/32GB/1TB/120Hz/Túi/Win11 (PP152W)"
311,67e54d446293190bc2b972d4,"Laptop HP Gaming VICTUS 16 s0078AX R5 7640HS/16GB/512GB/6GB RTX3050/144Hz/Win11 (8C5N7PA)"
312,67e54d456293190bc2b972d5,"Laptop Asus Vivobook 15 X1504VA i5 1335U/8GB/512GB/Win11 (NJ025W)"
313,67e54d456293190bc2b972d6,"Laptop Asus Vivobook 15 OLED A1505ZA i5 12500H/16GB/512GB/Win11 (L1337W)"
314,67e54d456293190bc2b972d7,"Laptop Asus TUF Gaming A15 FA506NF R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (HN012W)"
315,67e54d456293190bc2b972d8,"Laptop HP Gaming VICTUS 16 s0077AX R7 7840HS/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N6PA)"
316,67e54d456293190bc2b972d9,"Laptop Dell Vostro 3420 i5 1235U/8GB/512GB/OfficeHS/Win11 (V4I5702W1)"
317,67e54d456293190bc2b972da,"Laptop Dell Inspiron 15 3530 i5 1335U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I5791W1)"
318,67e54d466293190bc2b972db,"Laptop Dell Vostro 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/KYHD/Win11 (V5I5610W1)"
319,67e54d466293190bc2b972dc,"Laptop MSI Gaming Katana A15 AI B8VG R7 8845HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Chuột/Bàn di/Win11 (465VN)"
320,67e54d466293190bc2b972dd,"Laptop Dell Inspiron 14 5440 Core 7 150U/16GB/512GB/OfficeHS/Win11 (N4I7204W1)"
321,67e54d466293190bc2b972de,"Laptop Asus Vivobook 16 X1605VA i7 13620H/16GB/512GB/OfficeHS24+365/Win11 (MB1875WS)"
322,67e54d466293190bc2b972df,"Laptop Asus Vivobook 16 M1607KA R7 AI 350/16GB/512GB/OfficeHS24+365/Win11 (MB091WS)"
323,67e54d466293190bc2b972e0,"Laptop MSI Prestige 14 AI Studio C1UDXG Ultra 7 155H/16GB/1TB/6GB RTX3050/144Hz/Túi/Win11 (058VN)"
324,67e54d466293190bc2b972e1,"Laptop Acer Swift Go 14 AI SFG14 73 71ZX Ultra 7 155H/16GB/512GB/Win11 (NX.KSLSV.002)"
325,67e54d476293190bc2b972e2,"Laptop Lenovo ThinkBook 16 G7 Ultra 5 125U/16GB/512GB/Win11 (21MS007GVN)"
326,67e54d476293190bc2b972e3,"Laptop HP VICTUS 16 r0283TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (AD9T3PA)"
327,67e54d476293190bc2b972e4,"Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (9H8H1PT)"
328,67e54d476293190bc2b972e5,"Laptop Lenovo ThinkBook 14 Ultra 7 155U/16GB/512GB/Win11 (21MR0072VN)"
329,67e54d476293190bc2b972e6,"Laptop Acer Swift AI SF14 51 53P9 Ultra 5 226V/16GB/1TB/Win11 (NX.J2KSV.002)"
330,67e54d476293190bc2b972e7,"Laptop Lenovo IdeaPad Slim 5 14Q8X9 X1P 42 100/16GB/512GB/Win11 (83HL000KVN)"
331,67e54d476293190bc2b972e8,"Laptop Asus TUF Gaming A15 FA506NC R5 7535HS/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN017W)"
332,67e54d486293190bc2b972e9,"Laptop Dell G15 5530 i9 13900HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i9HX161W11GR4060)"
333,67e54d486293190bc2b972ea,"Laptop Asus TUF Gaming F15 FX507VU i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP167W)"
334,67e54d486293190bc2b972eb,"Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (873F2PA)"
335,67e54d486293190bc2b972ec,"Laptop Dell Latitude 3440 i7 1355U/16GB/512GB/Win11 (71038103)"
336,67e54d486293190bc2b972ed,"Laptop Lenovo Gaming Legion Slim 5 16AHP9 R7 8845HS/32GB/1TB/8GB RTX4060/165Hz/Win11 (83DH003BVN)"
337,67e54d486293190bc2b972ee,"Laptop Lenovo V15 G5 IRL Core 5 120U/16GB/512GB/Win11 (83HF0000VN)"
338,67e54d486293190bc2b972ef,"Laptop Acer Swift AI SF14 51 75VP Ultra 7 258V/32GB/1TB/Win11 (NX.J2KSV.001)"
339,67e54d496293190bc2b972f0,"Laptop Asus Vivobook 14X OLED K3405VC i5 13500H/16GB/512GB/4GB RTX3050/Win11 (KM006W)"
340,67e54d496293190bc2b972f1,"Laptop Dell Inspiron 15 3530 i5 1335U/8GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U085W11BLU)"
341,67e54d496293190bc2b972f2,"Laptop HP VICTUS 16 r0127TX i7 13700H/16GB/512GB/8GB RTX4060/144Hz/Win11 (8C5N2PA)"
342,67e54d496293190bc2b972f3,"Laptop Lenovo Gaming Legion Pro 7 16IRX9H i9 14900HX/32GB/1TB/16GB RTX4090/240Hz/Win11 (83DE001MVN)"
343,67e54d496293190bc2b972f4,"Laptop HP Envy X360 14 fc0083TU Ultra 7 155U/32GB/1TB/Touch/Pen/Win11 (A19BSPA)"
344,67e54d496293190bc2b972f5,"Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/2GB MX570A/120Hz/OfficeHS/Win11 (N6I7512W1)"
345,67e54d496293190bc2b972f6,"Laptop Lenovo Thinkpad X13 Ultra 5 125U/16GB/512GB/Win11 Pro (21LU004NVN)"
346,67e54d4a6293190bc2b972f7,"Laptop Asus ROG Strix G16 G614JU i7 13650HX/32GB/1TB/6GB RTX4050/165Hz/Win11 (N3509W)"
347,67e54d4a6293190bc2b972f8,"Laptop HP Gaming VICTUS 16 r0130TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N5PA)"
348,67e54d4a6293190bc2b972f9,"Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V/32GB/1TB/120Hz/Túi/OfficeHS/Win11 (PV140WS)"
349,67e54d4a6293190bc2b972fa,"Laptop Dell Inspiron 7440 Core 5 120U/16GB/1TB/Touch/Pen/OfficeHS/Win11 (N4I5006W1)"
350,67e54d4a6293190bc2b972fb,"Laptop Dell Inspiron 7440 Core 7 150U/16GB/1TB/Touch/Pen/OfficeHS/Win11 (N7440-C7U161W11IBU)"
351,67e54d4a6293190bc2b972fc,"Laptop HP Spectre X360 14 eu0050TU Ultra 7 155H/32GB/1TB/Touch/Pen/Win11 (A19BLPA)"
352,67e54d4a6293190bc2b972fd,"Laptop MSI Gaming Katana A15 AI B8VE R7 8845HS/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (402VN)"
353,67e54d4b6293190bc2b972fe,"Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (873D3PA)"
354,67e54d4b6293190bc2b972ff,"Laptop Asus TUF Gaming A15 FA507NV R7 7735HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP031W)"
355,67e54d4b6293190bc2b97300,"Laptop Asus TUF Gaming A15 FA507NU R5 7535HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP105W)"
356,67e54d4b6293190bc2b97301,"Laptop MSI Creator Z17 HX Studio A14VGT i7 14700HX/32GB/2TB/8GB RTX4070/165Hz/Touch/Pen/Balo/Win11 (272VN)"
357,67e54d4b6293190bc2b97302,"Laptop MacBook Air 13 inch M3 16GB/ 256GB"
358,67e54d4c6293190bc2b97303,"Laptop ASUS TUF Gaming A15 FA507UV R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP142W)"
359,67e54d4c6293190bc2b97304,"Laptop Asus Vivobook S 14 S5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PP059WS)"
360,67e54d4c6293190bc2b97305,"Laptop Asus Zenbook 14 UX3405CA Ultra 7 255H/16GB/512GB/120Hz/Touch/OfficeHS24+365/Win11 (PZ368WS)"
361,67e54d4c6293190bc2b97306,"Laptop HP OMEN 16 xf0071AX R7 7840HS/32GB/1TB/8GB RTX4060/240Hz/Win11 (8W946PA)"
362,67e54d4c6293190bc2b97307,"Laptop MSI Creator M16 HX C14VFG i7 14700HX/32GB/1TB/8GB RTX4060/240Hz/Balo/Win11 (040VN)"
363,67e54d4c6293190bc2b97308,"Laptop MSI Cyborg 15 A13VFK i7 13620H/16GB/512GB/8GB RTX4060/144Hz/Balo/Win11 (876VN)"
364,67e54d4c6293190bc2b97309,"Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT)"
365,67e54d4d6293190bc2b9730a,"Laptop Asus TUF Gaming A14 FA401WV R9 AI HX 370/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Office365/Win11 (RG062WS)"
366,67e54d4d6293190bc2b9730b,"Laptop Asus Zenbook 14 OLED UM3406KA R7 AI 350/32GB/512GB/120Hz/OfficeHS24+365/Win11 (PP555WS)"
367,67e54d4d6293190bc2b9730c,"Laptop HP Envy x360 14 fc0089TU Ultra 7 155U/16GB/512GB/Touch/Pen/Win11 (A19BZPA)"
368,67e54d4d6293190bc2b9730d,"Laptop Asus Vivobook S 15 S5507QA X1E 78 100/32GB/1TB/Win11/OfficeHS (MA090WS)"
369,67e54d4d6293190bc2b9730e,"Laptop HP Envy X360 14 fa0048AU R7 8840HS/16GB/512GB/Touch/Pen/Win11 (A19BQPA)"
370,67e54d4d6293190bc2b9730f,"Laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V/32GB/1TB/Balo/Win11 (040VN)"
371,67e54d4e6293190bc2b97310,"Laptop HP Probook 460 G11 Ultra 5 125U/16GB/512GB/Win11 (A74BTPT)"
372,67e54d4e6293190bc2b97311,"Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V/32GB/1TB/Balo/Win11 (016VN)"
373,67e54d4e6293190bc2b97312,"Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT2)"
374,67e54d4e6293190bc2b97313,"Laptop MSI Stealth A16 AI+ A3XVGG R9 AI HX 370/32GB/2TB/8GB RTX4070/120Hz/Balo/Chuột/Win11 (208VN)"
375,67e54d4e6293190bc2b97314,"Laptop MSI Gaming Katana A15 AI B8VG R9 8945HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Lót chuột/Chuột/Win11 (466VN)"
376,67e54d4f6293190bc2b97315,"Laptop MacBook Pro 14 inch M4 16GB/512GB"
377,67e54d4f6293190bc2b97316,"Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB"
378,67e54d4f6293190bc2b97317,"Laptop MacBook Air 15 inch M3 16GB/256GB/10GPU"
379,67e54d506293190bc2b97319,"Laptop Dell Inspiron 14 5440 i5 1334U/16GB/512GB/OfficeHS/Win11 (NDY5V1)"
380,67e54d506293190bc2b9731a,"Laptop MacBook Pro 14 inch M4 Pro 24GB/1TB"
381,67e54d506293190bc2b9731b,"Laptop MacBook Pro 14 inch Nano M4 16GB/512GB"
382,67e54d506293190bc2b9731c,"Laptop Asus Vivobook 15 X1504ZA i5 1235U/16GB/1TB/Win11 (NJ1528W)"
383,67e54d506293190bc2b9731d,"Laptop MacBook Pro 16 inch M4 Pro 24GB/1TB"
384,67e54d506293190bc2b9731e,"Laptop Samsung Galaxy Chromebook Go XE310XDA N4500/4GB/32GB/ChromeOS"
385,67e54d516293190bc2b9731f,"Laptop MacBook Air 13 inch M2 24GB/512GB"
386,67e54d516293190bc2b97320,"Laptop MacBook Air 13 inch M3 24GB/512GB"
387,67e54d516293190bc2b97321,"Laptop MacBook Pro 16 inch M4 Pro 24GB/512GB"
388,67e54d516293190bc2b97322,"Laptop Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX/12GB/512GB/6GB RTX3050/144Hz/Win11 (83LK0036VN)"
389,67e54d516293190bc2b97323,"Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB"
390,67e54d516293190bc2b97324,"Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB"
391,67e54d526293190bc2b97325,"Laptop Lenovo IdeaPad 5 2in1 14IRH9 i7 13620H/16GB/512GB/Touch/Pen/Win11 (83KX003XVN)"
392,67e54d526293190bc2b97326,"Laptop Dell Inspiron 14 5430 i5 1340P/16GB/512GB/4GB RTX2050/120Hz/OfficeHS/Win11 (N5430-i5P165W11SL2050)"
393,67e54d526293190bc2b97327,"Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Touch/Win11 (9J0B5PT)"
394,67e54d526293190bc2b97328,"Laptop Samsung Galaxy Chromebook Go XE340XDA N4500/4GB/32GB/ChromeOS"
395,67e54d526293190bc2b97329,"Laptop MacBook Pro 14 inch M4 Pro 48GB/512GB"
396,67e54d536293190bc2b9732a,"Laptop MacBook Pro 14 inch M4 Pro 48GB/1TB"
397,67e54d536293190bc2b9732b,"Laptop HP OMEN 16 xf0070AX R9 7940HS/32GB/1TB/8GB RTX4070/240Hz/Win11 (8W945PA)"
398,67e54d536293190bc2b9732c,"Laptop Dell G15 5530 i7 13650HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i7HX161W11GR4060)"
399,67e54d536293190bc2b9732d,"Laptop MacBook Pro 14 inch Nano M4 Max 36GB/1TB"
400,67e54d546293190bc2b9732e,"Laptop Apple MacBook Pro 16 inch Nano M4 Pro 24GB/512GB"
401,67e54d546293190bc2b9732f,"Laptop GIGABYTE G6 KF RC56 i7 13620H/16GB/1TB/8GB RTX4060/165Hz/Win11 (9RC56KF0HJJANIVN000)"
402,67e54d546293190bc2b97330,"Laptop Macbook Air 13 inch M2 16GB/512GB Sạc 70W"
403,67e54d556293190bc2b97331,"Laptop HP Gaming VICTUS 16 r0128TX i5 13450HX/16GB/512GB/144Hz/6GB RTX4050/Win11 (8C5N3PA)"
404,67e54d556293190bc2b97332,"Laptop HP Gaming VICTUS 16 r0228TX i5 13500H/32GB/512GB/6GB RTX4050/144Hz/Win11 (9Q979PA)"
405,67e54d556293190bc2b97333,"Laptop HP Gaming VICTUS 16 r0227TX i5 13500H/32GB/512GB/8GB RTX4060/144Hz/Win11 (9Q978PA)"
406,67e54d556293190bc2b97334,"Laptop HP Gaming VICTUS 16 s0138AX R7 7840HS/32GB/512GB/8GB RTX4070/144Hz/Win11 (9Q985PA)"
407,67e54d556293190bc2b97335,"Laptop Lenovo Thinkpad X13 Ultra 7 155H/32GB/1TB/Touch/Win11 Pro (21LU004LVN)"
408,67e54d566293190bc2b97336,"Laptop HP Probook 460 G11 Ultra 7 155U/16GB/512GB/Win11 (A74C0PT)"
409,67e54d566293190bc2b97337,"Laptop HP Elitebook X360 830 G11 Ultra 7 165U/16GB/512GB/Touch/Pen/Win11 Pro (A7RC0PT)"
410,67e54d566293190bc2b97338,"Laptop HP Envy X360 14 fa0097AU R5 8640HS/16GB/512GB/Touch/Pen/Office365/Win11 (AY8U7PA)"
411,67e54d566293190bc2b97339,"Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/Touch/Pen/Office365/Win11 (AY8V4PA)"
